pollster,numeric_grade,pollscore,state,end_date,candidate_name,sample_size,pct
Redfield & Wilton Strategies,1.8,0.4,Georgia,10/8/23,Robert F. Kennedy,761,8
Redfield & Wilton Strategies,1.8,0.4,North Carolina,10/8/23,Joe Biden,736,38
Redfield & Wilton Strategies,1.8,0.4,North Carolina,10/8/23,Donald Trump,736,43
Redfield & Wilton Strategies,1.8,0.4,North Carolina,10/8/23,Joe Biden,736,38
Redfield & Wilton Strategies,1.8,0.4,North Carolina,10/8/23,Donald Trump,736,41
Redfield & Wilton Strategies,1.8,0.4,North Carolina,10/8/23,Robert F. Kennedy,736,9
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,10/8/23,Joe Biden,900,43
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,10/8/23,Donald Trump,900,42
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,10/8/23,Joe Biden,900,39
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,10/8/23,Donald Trump,900,39
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,10/8/23,Robert F. Kennedy,900,9
MRG (Marketing Resource Group),1.8,0.1,Michigan,10/8/23,Joe Biden,600,35.1
MRG (Marketing Resource Group),1.8,0.1,Michigan,10/8/23,Donald Trump,600,41.6
MRG (Marketing Resource Group),1.8,0.1,Michigan,10/8/23,Gretchen Whitmer,600,46.2
MRG (Marketing Resource Group),1.8,0.1,Michigan,10/8/23,Donald Trump,600,40.4
Emerson,2.9,-1.1,Ohio,10/4/23,Joe Biden,438,32.6
Emerson,2.9,-1.1,Ohio,10/4/23,Donald Trump,438,44.6
Emerson,2.9,-1.1,Pennsylvania,10/4/23,Joe Biden,430,36.4
Emerson,2.9,-1.1,Pennsylvania,10/4/23,Donald Trump,430,45.3
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,490,25.8
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,490,54.5
Emerson,2.9,-1.1,Wisconsin,10/4/23,Joe Biden,532,39.5
Emerson,2.9,-1.1,Wisconsin,10/4/23,Donald Trump,532,42
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,491,33
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,491,50.2
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,487,31
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,487,47
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,539,22.5
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,539,59.3
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,462,28.5
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,462,47.5
Emerson,2.9,-1.1,Iowa,10/4/23,Joe Biden,464,33.8
Emerson,2.9,-1.1,Iowa,10/4/23,Donald Trump,464,43.5
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,423,30.9
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,423,46.8
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,419,17
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,419,54
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,432,27.8
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,432,50.3
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,468,43.4
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,468,33.7
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,435,24.4
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,435,56.6
Emerson,2.9,-1.1,Minnesota,10/4/23,Joe Biden,477,39.8
Emerson,2.9,-1.1,Minnesota,10/4/23,Donald Trump,477,37.8
Emerson,2.9,-1.1,Michigan,10/4/23,Joe Biden,468,44.1
Emerson,2.9,-1.1,Michigan,10/4/23,Donald Trump,468,42.5
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,442,41.8
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,442,37.6
Emerson,2.9,-1.1,Montana,10/4/23,Joe Biden,447,28.3
Emerson,2.9,-1.1,Montana,10/4/23,Donald Trump,447,48.6
Emerson,2.9,-1.1,Other,10/4/23,Joe Biden,478,14.8
Emerson,2.9,-1.1,Other,10/4/23,Donald Trump,478,67.6
Emerson,2.9,-1.1,Tennessee,10/4/23,Joe Biden,410,22
Emerson,2.9,-1.1,Tennessee,10/4/23,Donald Trump,410,55.3
Emerson,2.9,-1.1,Other,10/3/23,Joe Biden,450,26.3
Emerson,2.9,-1.1,Other,10/3/23,Donald Trump,450,54.6
Emerson,2.9,-1.1,Other,10/3/23,Joe Biden,447,27
Emerson,2.9,-1.1,Other,10/3/23,Donald Trump,447,55
CNN/SSRS,2.8,-0.6,Nevada,10/3/23,Joe Biden,1251,46
CNN/SSRS,2.8,-0.6,Nevada,10/3/23,Donald Trump,1251,45
Quinnipiac,2.8,-0.5,Pennsylvania,10/2/23,Joe Biden,1725,45
Quinnipiac,2.8,-0.5,Pennsylvania,10/2/23,Donald Trump,1725,47
Cygnal,2.1,-1.1,Iowa,9/29/23,Joe Biden,506,37.7
Cygnal,2.1,-1.1,Iowa,9/29/23,Donald Trump,506,47.2
Cygnal,2.1,-1.1,Iowa,9/29/23,Gavin Newsom,506,34.7
Cygnal,2.1,-1.1,Iowa,9/29/23,Donald Trump,506,47.7
Susquehanna,2.3,-0.3,Pennsylvania,9/28/23,Joe Biden,700,44
Susquehanna,2.3,-0.3,Pennsylvania,9/28/23,Nikki Haley,700,45
Susquehanna,2.3,-0.3,Pennsylvania,9/28/23,Joe Biden,700,47
Susquehanna,2.3,-0.3,Pennsylvania,9/28/23,Donald Trump,700,45
Gonzales Research & Media Services,1.2,0.4,Maryland,9/28/23,Joe Biden,818,56.1
Gonzales Research & Media Services,1.2,0.4,Maryland,9/28/23,Donald Trump,818,30.4
Gonzales Research & Media Services,1.2,0.4,Maryland,9/28/23,Joe Biden,818,56.2
Gonzales Research & Media Services,1.2,0.4,Maryland,9/28/23,Ron DeSantis,818,34.7
Gonzales Research & Media Services,1.2,0.4,Maryland,9/28/23,Joe Biden,818,55.9
Gonzales Research & Media Services,1.2,0.4,Maryland,9/28/23,Vivek G. Ramaswamy,818,29.2
Gonzales Research & Media Services,1.2,0.4,Maryland,9/28/23,Joe Biden,818,53.4
Gonzales Research & Media Services,1.2,0.4,Maryland,9/28/23,Nikki Haley,818,36.1
PPP,1.4,0,Michigan,9/27/23,Joe Biden,679,48
PPP,1.4,0,Michigan,9/27/23,Donald Trump,679,44
PPP,1.4,0,Pennsylvania,9/26/23,Joe Biden,673,48
PPP,1.4,0,Pennsylvania,9/26/23,Donald Trump,673,45
PPP,1.4,0,Wisconsin,9/26/23,Joe Biden,673,48
PPP,1.4,0,Wisconsin,9/26/23,Donald Trump,673,44
Change Research,1.4,0.6,Virginia,9/19/23,Joe Biden,1437,47
Change Research,1.4,0.6,Virginia,9/19/23,Donald Trump,1437,42
Change Research,1.4,0.6,Virginia,9/19/23,Joe Biden,1437,40
Change Research,1.4,0.6,Virginia,9/19/23,Donald Trump,1437,39
Change Research,1.4,0.6,Virginia,9/19/23,Cornel West,1437,7
Change Research,1.4,0.6,Virginia,9/19/23,Joe Biden,1437,37
Change Research,1.4,0.6,Virginia,9/19/23,Donald Trump,1437,37
Change Research,1.4,0.6,Virginia,9/19/23,"Joe Manchin, III",1437,7
Change Research,1.4,0.6,Virginia,9/19/23,Cornel West,1437,5
Change Research,1.4,0.6,Montana,9/19/23,Joe Biden,1451,37
Change Research,1.4,0.6,Montana,9/19/23,Donald Trump,1451,54
Change Research,1.4,0.6,Montana,9/19/23,Joe Biden,1451,30
Change Research,1.4,0.6,Montana,9/19/23,Donald Trump,1451,51
Change Research,1.4,0.6,Montana,9/19/23,Cornel West,1451,7
Change Research,1.4,0.6,Montana,9/19/23,Joe Biden,1451,28
Change Research,1.4,0.6,Montana,9/19/23,Donald Trump,1451,49
Change Research,1.4,0.6,Montana,9/19/23,"Joe Manchin, III",1451,6
Change Research,1.4,0.6,Montana,9/19/23,Cornel West,1451,4
Change Research,1.4,0.6,Ohio,9/19/23,Joe Biden,1559,43
Change Research,1.4,0.6,Ohio,9/19/23,Donald Trump,1559,48
Change Research,1.4,0.6,Ohio,9/19/23,Joe Biden,1559,36
Change Research,1.4,0.6,Ohio,9/19/23,Donald Trump,1559,45
Change Research,1.4,0.6,Ohio,9/19/23,Cornel West,1559,9
Change Research,1.4,0.6,Ohio,9/19/23,Joe Biden,1559,34
Change Research,1.4,0.6,Ohio,9/19/23,Donald Trump,1559,42
Change Research,1.4,0.6,Ohio,9/19/23,"Joe Manchin, III",1559,6
Change Research,1.4,0.6,Ohio,9/19/23,Cornel West,1559,6
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Joe Biden,2018,44
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Chris Christie,2018,20
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Joe Biden,2018,50
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Ron DeSantis,2018,33
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Joe Biden,2018,45
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Nikki Haley,2018,29
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Joe Biden,2018,49
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Vivek G. Ramaswamy,2018,32
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Joe Biden,2018,47
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Tim Scott,2018,34
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Joe Biden,2018,52
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Donald Trump,2018,40
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Joe Biden,2018,49
U. New Hampshire,2.6,-0.3,New Hampshire,9/18/23,Mike Pence,2018,20
Siena,2.7,-0.8,New York,9/13/23,Joe Biden,804,52
Siena,2.7,-0.8,New York,9/13/23,Donald Trump,804,31
Susquehanna,2.3,-0.3,Michigan,9/12/23,Joe Biden,700,46
Susquehanna,2.3,-0.3,Michigan,9/12/23,Donald Trump,700,43
Susquehanna,2.3,-0.3,Michigan,9/12/23,Joe Biden,700,48
Susquehanna,2.3,-0.3,Michigan,9/12/23,Ron DeSantis,700,42
Rasmussen,2.1,-0.5,Georgia,9/11/23,Joe Biden,1061,38
Rasmussen,2.1,-0.5,Georgia,9/11/23,Donald Trump,1061,47
Research America,0.7,1.7,Virginia,9/11/23,Joe Biden,1000,37
Research America,0.7,1.7,Virginia,9/11/23,Donald Trump,1000,37
Research America,0.7,1.7,Virginia,9/11/23,Joe Biden,1000,39
Research America,0.7,1.7,Virginia,9/11/23,Ron DeSantis,1000,30
Research America,0.7,1.7,Virginia,9/11/23,Joe Biden,1000,37
Research America,0.7,1.7,Virginia,9/11/23,Glenn Youngkin,1000,34
Emerson,2.9,-1.1,Iowa,9/9/23,Joe Biden,896,39.2
Emerson,2.9,-1.1,Iowa,9/9/23,Donald Trump,896,50
Emerson,2.9,-1.1,Iowa,9/9/23,Joe Biden,896,34.5
Emerson,2.9,-1.1,Iowa,9/9/23,Donald Trump,896,47.5
Emerson,2.9,-1.1,Iowa,9/9/23,Cornel West,896,4.7
Change Research,1.4,0.6,North Carolina,9/5/23,Joe Biden,914,42
Change Research,1.4,0.6,North Carolina,9/5/23,Donald Trump,914,46
PPIC,2.5,-0.4,California,9/5/23,Joe Biden,1146,57
PPIC,2.5,-0.4,California,9/5/23,Donald Trump,1146,26
UC Berkeley,2.5,-0.2,California,8/29/23,Joe Biden,6030,51
UC Berkeley,2.5,-0.2,California,8/29/23,Donald Trump,6030,31
Big Data Poll,1.1,0.2,Florida,8/28/23,Joe Biden,1316,36.9
Big Data Poll,1.1,0.2,Florida,8/28/23,Donald Trump,1316,45
Big Data Poll,1.1,0.2,Florida,8/28/23,Joe Biden,1316,36.8
Big Data Poll,1.1,0.2,Florida,8/28/23,Donald Trump,1316,45.5
Big Data Poll,1.1,0.2,Florida,8/28/23,Cornel West,1316,1.4
Big Data Poll,1.1,0.2,Florida,8/28/23,Joe Biden,1316,37.8
Big Data Poll,1.1,0.2,Florida,8/28/23,Ron DeSantis,1316,37.5
Big Data Poll,1.1,0.2,Florida,8/28/23,Joe Biden,1316,37.3
Big Data Poll,1.1,0.2,Florida,8/28/23,Ron DeSantis,1316,37.3
Big Data Poll,1.1,0.2,Florida,8/28/23,Cornel West,1316,2.7
WPAi,1.7,-0.1,Other,8/26/23,Joe Biden,500,32
WPAi,1.7,-0.1,Other,8/26/23,Donald Trump,500,57
PPP,1.4,0,New Mexico,8/24/23,Joe Biden,767,49
PPP,1.4,0,New Mexico,8/24/23,Donald Trump,767,41
PPP,1.4,0,New Mexico,8/24/23,Joe Biden,767,49
PPP,1.4,0,New Mexico,8/24/23,Ron DeSantis,767,43
HarrisX,1.5,-0.1,Iowa,8/21/23,Joe Biden,1952,41
HarrisX,1.5,-0.1,Iowa,8/21/23,Donald Trump,1952,47
Franklin and Marshall College,2.4,-0.1,Pennsylvania,8/20/23,Joe Biden,723,42
Franklin and Marshall College,2.4,-0.1,Pennsylvania,8/20/23,Donald Trump,723,40
J.L. Partners,1.6,0.2,Montana,8/17/23,Joe Biden,741,39
J.L. Partners,1.6,0.2,Montana,8/17/23,Donald Trump,741,51
J.L. Partners,1.6,0.2,Montana,8/17/23,Joe Biden,741,36
J.L. Partners,1.6,0.2,Montana,8/17/23,Ron DeSantis,741,50
Siena,2.7,-0.8,New York,8/16/23,Joe Biden,803,47
Siena,2.7,-0.8,New York,8/16/23,Donald Trump,803,34
Roanoke College,2.6,-0.4,Virginia,8/15/23,Joe Biden,702,51
Roanoke College,2.6,-0.4,Virginia,8/15/23,Donald Trump,702,42
Emerson,2.9,-1.1,New Hampshire,8/11/23,Joe Biden,837,48.2
Emerson,2.9,-1.1,New Hampshire,8/11/23,Donald Trump,837,40.9
Emerson,2.9,-1.1,New Hampshire,8/11/23,Joe Biden,837,44
Emerson,2.9,-1.1,New Hampshire,8/11/23,Donald Trump,837,39.2
Emerson,2.9,-1.1,New Hampshire,8/11/23,Cornel West,837,4.5
EPIC/MRA,1.9,-0.7,Michigan,8/11/23,Joe Biden,600,46
EPIC/MRA,1.9,-0.7,Michigan,8/11/23,Donald Trump,600,45
PPP,1.4,0,Other,8/10/23,Joe Biden,737,34
PPP,1.4,0,Other,8/10/23,Donald Trump,737,55
Emerson,2.9,-1.1,Arizona,8/4/23,Joe Biden,1337,43.2
Emerson,2.9,-1.1,Arizona,8/4/23,Donald Trump,1337,44.7
Emerson,2.9,-1.1,Arizona,8/4/23,Joe Biden,1337,40.6
Emerson,2.9,-1.1,Arizona,8/4/23,Donald Trump,1337,41.8
Emerson,2.9,-1.1,Arizona,8/4/23,Cornel West,1337,4.1
Emerson,2.9,-1.1,Michigan,8/2/23,Joe Biden,1121,44.1
Emerson,2.9,-1.1,Michigan,8/2/23,Donald Trump,1121,43.6
Emerson,2.9,-1.1,Michigan,8/2/23,Joe Biden,1121,41.2
Emerson,2.9,-1.1,Michigan,8/2/23,Donald Trump,1121,43.3
Emerson,2.9,-1.1,Michigan,8/2/23,Cornel West,1121,4
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Joe Biden,675,39
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Donald Trump,675,49.1
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Joe Biden,675,39.4
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Ron DeSantis,675,41.1
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Joe Biden,675,38.1
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Mike Pence,675,36.8
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Joe Biden,675,38.8
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Tim Scott,675,37.9
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Joe Biden,675,37.5
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Nikki Haley,675,38.1
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Joe Biden,675,38.7
Ohio Northern University Institute for Civics and Public Policy,1.5,0.2,Ohio,7/26/23,Chris Christie,675,32.8
Virginia Commonwealth U.,2.1,-0.1,Virginia,7/25/23,Joe Biden,804,43
Virginia Commonwealth U.,2.1,-0.1,Virginia,7/25/23,Donald Trump,804,40
Virginia Commonwealth U.,2.1,-0.1,Virginia,7/25/23,Joe Biden,804,41
Virginia Commonwealth U.,2.1,-0.1,Virginia,7/25/23,Ron DeSantis,804,41
Virginia Commonwealth U.,2.1,-0.1,Virginia,7/25/23,Joe Biden,804,37
Virginia Commonwealth U.,2.1,-0.1,Virginia,7/25/23,Glenn Youngkin,804,44
Public Opinion Strategies,1.6,0.3,Arizona,7/24/23,Joe Biden,500,40
Public Opinion Strategies,1.6,0.3,Arizona,7/24/23,Ron DeSantis,500,49
Public Opinion Strategies,1.6,0.3,Arizona,7/24/23,Joe Biden,500,46
Public Opinion Strategies,1.6,0.3,Arizona,7/24/23,Donald Trump,500,46
Alaska Survey Research,1.9,-0.1,Other,7/21/23,Joe Biden,1336,36
Alaska Survey Research,1.9,-0.1,Other,7/21/23,Donald Trump,1336,43
Mitchell,2.4,-0.2,Michigan,7/13/23,Joe Biden,639,45
Mitchell,2.4,-0.2,Michigan,7/13/23,Donald Trump,639,43
Mitchell,2.4,-0.2,Michigan,7/13/23,Joe Biden,639,44
Mitchell,2.4,-0.2,Michigan,7/13/23,Ron DeSantis,639,31
Suffolk,2.9,-1,Ohio,7/12/23,Joe Biden,500,38.2
Suffolk,2.9,-1,Ohio,7/12/23,Donald Trump,500,43.6
Suffolk,2.9,-1,Ohio,7/12/23,Cornel West,500,2
Suffolk,2.9,-1,Ohio,7/12/23,Joe Biden,500,37
Suffolk,2.9,-1,Ohio,7/12/23,Ron DeSantis,500,39
Suffolk,2.9,-1,Ohio,7/12/23,Cornel West,500,2.2
Big Data Poll,1.1,0.2,Iowa,7/12/23,Joe Biden,1057,36.2
Big Data Poll,1.1,0.2,Iowa,7/12/23,Donald Trump,1057,42.1
Big Data Poll,1.1,0.2,Iowa,7/12/23,Joe Biden,1057,35.9
Big Data Poll,1.1,0.2,Iowa,7/12/23,Ron DeSantis,1057,38.3
Public Opinion Strategies,1.6,0.3,Michigan,7/10/23,Joe Biden,500,44
Public Opinion Strategies,1.6,0.3,Michigan,7/10/23,Ron DeSantis,500,46
Public Opinion Strategies,1.6,0.3,Michigan,7/10/23,Joe Biden,500,45
Public Opinion Strategies,1.6,0.3,Michigan,7/10/23,Donald Trump,500,44
Public Opinion Strategies,1.6,0.3,Nevada,7/6/23,Joe Biden,500,44
Public Opinion Strategies,1.6,0.3,Nevada,7/6/23,Ron DeSantis,500,46
Public Opinion Strategies,1.6,0.3,Nevada,7/6/23,Joe Biden,500,47
Public Opinion Strategies,1.6,0.3,Nevada,7/6/23,Donald Trump,500,43
PPIC,2.5,-0.4,California,6/29/23,Joe Biden,1092,57
PPIC,2.5,-0.4,California,6/29/23,Donald Trump,1092,31
Quinnipiac,2.8,-0.5,Pennsylvania,6/26/23,Joe Biden,1584,46
Quinnipiac,2.8,-0.5,Pennsylvania,6/26/23,Donald Trump,1584,47
Siena,2.7,-0.8,New York,6/25/23,Joe Biden,817,50
Siena,2.7,-0.8,New York,6/25/23,Donald Trump,817,28
St. Anselm,2.4,-0.5,New Hampshire,6/23/23,Joe Biden,1065,49
St. Anselm,2.4,-0.5,New Hampshire,6/23/23,Donald Trump,1065,40
St. Anselm,2.4,-0.5,New Hampshire,6/23/23,Joe Biden,1065,49
St. Anselm,2.4,-0.5,New Hampshire,6/23/23,Ron DeSantis,1065,40
Targoz Market Research,1.8,0.1,Tennessee,6/22/23,Joe Biden,1120,32
Targoz Market Research,1.8,0.1,Tennessee,6/22/23,Donald Trump,1120,51
Targoz Market Research,1.8,0.1,Tennessee,6/22/23,Joe Biden,1046,34
Targoz Market Research,1.8,0.1,Tennessee,6/22/23,Donald Trump,1046,54
Targoz Market Research,1.8,0.1,Tennessee,6/22/23,Joe Biden,977,36
Targoz Market Research,1.8,0.1,Tennessee,6/22/23,Ron DeSantis,977,52
Targoz Market Research,1.8,0.1,Tennessee,6/22/23,Joe Biden,1120,32
Targoz Market Research,1.8,0.1,Tennessee,6/22/23,Ron DeSantis,1120,46
Public Opinion Strategies,1.6,0.3,Arizona,6/19/23,Joe Biden,500,41
Public Opinion Strategies,1.6,0.3,Arizona,6/19/23,Ron DeSantis,500,47
Public Opinion Strategies,1.6,0.3,Arizona,6/19/23,Joe Biden,500,45
Public Opinion Strategies,1.6,0.3,Arizona,6/19/23,Donald Trump,500,43
Public Opinion Strategies,1.6,0.3,Georgia,6/19/23,Joe Biden,500,46
Public Opinion Strategies,1.6,0.3,Georgia,6/19/23,Ron DeSantis,500,49
Public Opinion Strategies,1.6,0.3,Georgia,6/19/23,Joe Biden,500,47
Public Opinion Strategies,1.6,0.3,Georgia,6/19/23,Donald Trump,500,45
Public Opinion Strategies,1.6,0.3,Pennsylvania,6/19/23,Joe Biden,500,45
Public Opinion Strategies,1.6,0.3,Pennsylvania,6/19/23,Ron DeSantis,500,48
Public Opinion Strategies,1.6,0.3,Pennsylvania,6/19/23,Joe Biden,500,48
Public Opinion Strategies,1.6,0.3,Pennsylvania,6/19/23,Donald Trump,500,45
EPIC/MRA,1.9,-0.7,Michigan,6/14/23,Joe Biden,600,44
EPIC/MRA,1.9,-0.7,Michigan,6/14/23,Donald Trump,600,44
EPIC/MRA,1.9,-0.7,Michigan,6/14/23,Joe Biden,600,44
EPIC/MRA,1.9,-0.7,Michigan,6/14/23,Ron DeSantis,600,45
Marquette Law School,3,-1.1,Wisconsin,6/13/23,Joe Biden,913,52
Marquette Law School,3,-1.1,Wisconsin,6/13/23,Donald Trump,913,43
Marquette Law School,3,-1.1,Wisconsin,6/13/23,Joe Biden,913,49
Marquette Law School,3,-1.1,Wisconsin,6/13/23,Ron DeSantis,913,47
PPP,1.4,0,Other,6/8/23,Joe Biden,773,53
PPP,1.4,0,Other,6/8/23,Donald Trump,773,36
PPP,1.4,0,Other,6/8/23,Joe Biden,773,51
PPP,1.4,0,Other,6/8/23,Ron DeSantis,773,39
Cygnal,2.1,-1.1,Georgia,6/7/23,Joe Biden,600,41.4
Cygnal,2.1,-1.1,Georgia,6/7/23,Donald Trump,600,42
Emerson,2.9,-1.1,California,6/7/23,Joe Biden,1056,53.5
Emerson,2.9,-1.1,California,6/7/23,Donald Trump,1056,31.7
Emerson,2.9,-1.1,California,6/7/23,Joe Biden,1056,53.7
Emerson,2.9,-1.1,California,6/7/23,Ron DeSantis,1056,28.4
Gonzales Research & Media Services,1.2,0.4,Maryland,6/6/23,Joe Biden,841,52.1
Gonzales Research & Media Services,1.2,0.4,Maryland,6/6/23,Donald Trump,841,35.1
Gonzales Research & Media Services,1.2,0.4,Maryland,6/6/23,Joe Biden,841,51.2
Gonzales Research & Media Services,1.2,0.4,Maryland,6/6/23,Ron DeSantis,841,36.7
McLaughlin,0.5,1.6,Nevada,5/24/23,Joe Biden,400,47
McLaughlin,0.5,1.6,Nevada,5/24/23,Donald Trump,400,48
PPIC,2.5,-0.4,California,5/24/23,Joe Biden,1062,58
PPIC,2.5,-0.4,California,5/24/23,Donald Trump,1062,25
Roanoke College,2.6,-0.4,Virginia,5/23/23,Joe Biden,678,54
Roanoke College,2.6,-0.4,Virginia,5/23/23,Donald Trump,678,38
Emerson,2.9,-1.1,Iowa,5/22/23,Joe Biden,1064,38.4
Emerson,2.9,-1.1,Iowa,5/22/23,Donald Trump,1064,48.8
Emerson,2.9,-1.1,Iowa,5/22/23,Joe Biden,1064,37.8
Emerson,2.9,-1.1,Iowa,5/22/23,Ron DeSantis,1064,45.2
co/efficient,1.1,0.3,Other,5/19/23,Joe Biden,987,33
co/efficient,1.1,0.3,Other,5/19/23,Donald Trump,987,57
Public Opinion Strategies,1.6,0.3,Georgia,5/17/23,Joe Biden,500,42
Public Opinion Strategies,1.6,0.3,Georgia,5/17/23,Ron DeSantis,500,45
Public Opinion Strategies,1.6,0.3,Georgia,5/17/23,Joe Biden,500,44
Public Opinion Strategies,1.6,0.3,Georgia,5/17/23,Donald Trump,500,43
Public Opinion Strategies,1.6,0.3,Georgia,5/17/23,Joe Biden,500,44
Public Opinion Strategies,1.6,0.3,Georgia,5/17/23,Mike Pence,500,43
Public Opinion Strategies,1.6,0.3,Arizona,5/17/23,Joe Biden,500,43
Public Opinion Strategies,1.6,0.3,Arizona,5/17/23,Ron DeSantis,500,47
Public Opinion Strategies,1.6,0.3,Arizona,5/17/23,Joe Biden,500,46
Public Opinion Strategies,1.6,0.3,Arizona,5/17/23,Donald Trump,500,44
Public Opinion Strategies,1.6,0.3,Arizona,5/17/23,Joe Biden,500,45
Public Opinion Strategies,1.6,0.3,Arizona,5/17/23,Mike Pence,500,43
Public Opinion Strategies,1.6,0.3,Other,5/9/23,Joe Biden,500,49
Public Opinion Strategies,1.6,0.3,Other,5/9/23,Donald Trump,500,39
Public Opinion Strategies,1.6,0.3,Other,5/9/23,Joe Biden,500,44
Public Opinion Strategies,1.6,0.3,Other,5/9/23,Ron DeSantis,500,41
Public Opinion Strategies,1.6,0.3,Virginia,5/9/23,Joe Biden,500,48
Public Opinion Strategies,1.6,0.3,Virginia,5/9/23,Donald Trump,500,41
Public Opinion Strategies,1.6,0.3,Virginia,5/9/23,Joe Biden,500,44
Public Opinion Strategies,1.6,0.3,Virginia,5/9/23,Ron DeSantis,500,44
Public Opinion Strategies,1.6,0.3,Minnesota,5/8/23,Joe Biden,500,48
Public Opinion Strategies,1.6,0.3,Minnesota,5/8/23,Donald Trump,500,40
Public Opinion Strategies,1.6,0.3,Minnesota,5/8/23,Joe Biden,500,45
Public Opinion Strategies,1.6,0.3,Minnesota,5/8/23,Ron DeSantis,500,43
Public Opinion Strategies,1.6,0.3,New Mexico,5/8/23,Joe Biden,500,49
Public Opinion Strategies,1.6,0.3,New Mexico,5/8/23,Donald Trump,500,38
Public Opinion Strategies,1.6,0.3,New Mexico,5/8/23,Joe Biden,500,45
Public Opinion Strategies,1.6,0.3,New Mexico,5/8/23,Ron DeSantis,500,43
Susquehanna,2.3,-0.3,Pennsylvania,5/8/23,Joe Biden,700,48
Susquehanna,2.3,-0.3,Pennsylvania,5/8/23,Ron DeSantis,700,39
Susquehanna,2.3,-0.3,Pennsylvania,5/8/23,Robert F. Kennedy,700,42
Susquehanna,2.3,-0.3,Pennsylvania,5/8/23,Ron DeSantis,700,38
Public Opinion Strategies,1.6,0.3,Georgia,4/27/23,Joe Biden,500,42
Public Opinion Strategies,1.6,0.3,Georgia,4/27/23,Ron DeSantis,500,47
Public Opinion Strategies,1.6,0.3,Georgia,4/27/23,Joe Biden,500,44
Public Opinion Strategies,1.6,0.3,Georgia,4/27/23,Donald Trump,500,43
Noble Predictive Insights,2.4,-0.4,Nevada,4/26/23,Joe Biden,613,43
Noble Predictive Insights,2.4,-0.4,Nevada,4/26/23,Ron DeSantis,613,42
Noble Predictive Insights,2.4,-0.4,Nevada,4/26/23,Joe Biden,613,48
Noble Predictive Insights,2.4,-0.4,Nevada,4/26/23,Donald Trump,613,40
SSRS,2.4,-0.2,Tennessee,4/23/23,Joe Biden,502,26
SSRS,2.4,-0.2,Tennessee,4/23/23,Donald Trump,502,42
